JAX Backend: gpu
JAX Devices: [CudaDevice(id=0)]

Loaded config from: /home/kraghavan/projects/ContLearn/kkt_run/kkt/../configs/mnist_condition2_heuristics.json
Problem type: classification
Dataset: mnist
Tasks: 10
AWB enabled: False

Output directory: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist
Model path: /home/kraghavan/projects/ContLearn/kkt_run/kkt/results/mnist/model


############################################################
# Run 1 / 1
############################################################
Loading MNIST dataset

============================================================
Task 0
============================================================
Standard CL training (lr=0.000100, adaptive_lr_min=1.00e-06, loss_ratio=1.00)

  0%|          | 0/150 [00:00<?, ?it/s]
  1%|          | 1/150 [00:15<38:00, 15.31s/it]
 41%|████      | 61/150 [05:23<07:32,  5.09s/it, CE=4.714671e-02 H=4.709813e-02 dV_dx=5.620682e-07 dV_dθ=-4.914107e-05 ||∇||=2.664655e-01 | Tr=0.9880]
 41%|████▏     | 62/150 [05:23<07:24,  5.05s/it, CE=4.714671e-02 H=4.709813e-02 dV_dx=5.620682e-07 dV_dθ=-4.914107e-05 ||∇||=2.664655e-01 | Tr=0.9880]
 41%|████▏     | 62/150 [05:28<07:24,  5.05s/it, CE=4.595647e-02 H=4.590682e-02 dV_dx=5.580296e-07 dV_dθ=-5.020023e-05 ||∇||=2.661076e-01 | Tr=0.9884]
 42%|████▏     | 63/150 [05:28<07:16,  5.01s/it, CE=4.595647e-02 H=4.590682e-02 dV_dx=5.580296e-07 dV_dθ=-5.020023e-05 ||∇||=2.661076e-01 | Tr=0.9884]
 42%|████▏     | 63/150 [05:33<07:16,  5.01s/it, CE=4.479245e-02 H=4.474412e-02 dV_dx=9.314735e-07 dV_dθ=-4.925476e-05 ||∇||=2.642581e-01 | Tr=0.9887]
 43%|████▎     | 64/150 [05:33<07:12,  5.03s/it, CE=4.479245e-02 H=4.474412e-02 dV_dx=9.314735e-07 dV_dθ=-4.925476e-05 ||∇||=2.642581e-01 | Tr=0.9887]
 43%|████▎     | 64/150 [05:38<07:12,  5.03s/it, CE=4.365409e-02 H=4.360525e-02 dV_dx=8.819288e-08 dV_dθ=-4.892057e-05 ||∇||=2.626380e-01 | Tr=0.9892]
 43%|████▎     | 65/150 [05:38<07:08,  5.04s/it, CE=4.365409e-02 H=4.360525e-02 dV_dx=8.819288e-08 dV_dθ=-4.892057e-05 ||∇||=2.626380e-01 | Tr=0.9892]
 43%|████▎     | 65/150 [05:43<07:08,  5.04s/it, CE=4.254777e-02 H=4.250193e-02 dV_dx=2.438916e-06 dV_dθ=-4.827517e-05 ||∇||=2.606137e-01 | Tr=0.9894]
 44%|████▍     | 66/150 [05:43<07:03,  5.04s/it, CE=4.254777e-02 H=4.250193e-02 dV_dx=2.438916e-06 dV_dθ=-4.827517e-05 ||∇||=2.606137e-01 | Tr=0.9894]
 44%|████▍     | 66/150 [05:48<07:03,  5.04s/it, CE=4.146870e-02 H=4.142044e-02 dV_dx=-7.886483e-07 dV_dθ=-4.747621e-05 ||∇||=2.587453e-01 | Tr=0.9897]
 45%|████▍     | 67/150 [05:48<06:50,  4.94s/it, CE=4.146870e-02 H=4.142044e-02 dV_dx=-7.886483e-07 dV_dθ=-4.747621e-05 ||∇||=2.587453e-01 | Tr=0.9897]
 45%|████▍     | 67/150 [05:53<06:50,  4.94s/it, CE=4.041208e-02 H=4.036563e-02 dV_dx=3.155713e-07 dV_dθ=-4.676914e-05 ||∇||=2.565911e-01 | Tr=0.9901] 
 45%|████▌     | 68/150 [05:53<06:49,  4.99s/it, CE=4.041208e-02 H=4.036563e-02 dV_dx=3.155713e-07 dV_dθ=-4.676914e-05 ||∇||=2.565911e-01 | Tr=0.9901]
 45%|████▌     | 68/150 [05:58<06:49,  4.99s/it, CE=3.938526e-02 H=3.933975e-02 dV_dx=5.855694e-07 dV_dθ=-4.609906e-05 ||∇||=2.544935e-01 | Tr=0.9904]
 46%|████▌     | 69/150 [05:58<06:40,  4.94s/it, CE=3.938526e-02 H=3.933975e-02 dV_dx=5.855694e-07 dV_dθ=-4.609906e-05 ||∇||=2.544935e-01 | Tr=0.9904]
 46%|████▌     | 69/150 [06:03<06:40,  4.94s/it, CE=3.837519e-02 H=3.832973e-02 dV_dx=2.105751e-07 dV_dθ=-4.567392e-05 ||∇||=2.523934e-01 | Tr=0.9907]
 47%|████▋     | 70/150 [06:03<06:47,  5.10s/it, CE=3.837519e-02 H=3.832973e-02 dV_dx=2.105751e-07 dV_dθ=-4.567392e-05 ||∇||=2.523934e-01 | Tr=0.9907]
 47%|████▋     | 70/150 [06:09<06:47,  5.10s/it, CE=3.740598e-02 H=3.736310e-02 dV_dx=2.851867e-06 dV_dθ=-4.573276e-05 ||∇||=2.507268e-01 | Tr=0.9910]
 47%|████▋     | 71/150 [06:09<06:49,  5.19s/it, CE=3.740598e-02 H=3.736310e-02 dV_dx=2.851867e-06 dV_dθ=-4.573276e-05 ||∇||=2.507268e-01 | Tr=0.9910]
 47%|████▋     | 71/150 [06:14<06:49,  5.19s/it, CE=3.645113e-02 H=3.640448e-02 dV_dx=-8.656918e-07 dV_dθ=-4.578052e-05 ||∇||=2.490338e-01 | Tr=0.9913]
 48%|████▊     | 72/150 [06:14<06:36,  5.08s/it, CE=3.645113e-02 H=3.640448e-02 dV_dx=-8.656918e-07 dV_dθ=-4.578052e-05 ||∇||=2.490338e-01 | Tr=0.9913]
 48%|████▊     | 72/150 [06:19<06:36,  5.08s/it, CE=3.551954e-02 H=3.547269e-02 dV_dx=-1.711270e-06 dV_dθ=-4.513943e-05 ||∇||=2.466764e-01 | Tr=0.9917]
 49%|████▊     | 73/150 [06:19<06:25,  5.00s/it, CE=3.551954e-02 H=3.547269e-02 dV_dx=-1.711270e-06 dV_dθ=-4.513943e-05 ||∇||=2.466764e-01 | Tr=0.9917]
 49%|████▊     | 73/150 [06:24<06:25,  5.00s/it, CE=3.461529e-02 H=3.456890e-02 dV_dx=-1.211151e-06 dV_dθ=-4.518012e-05 ||∇||=2.455019e-01 | Tr=0.9919]
 49%|████▉     | 74/150 [06:24<06:26,  5.08s/it, CE=3.461529e-02 H=3.456890e-02 dV_dx=-1.211151e-06 dV_dθ=-4.518012e-05 ||∇||=2.455019e-01 | Tr=0.9919]
 49%|████▉     | 74/150 [06:29<06:26,  5.08s/it, CE=3.373482e-02 H=3.368964e-02 dV_dx=-6.827165e-07 dV_dθ=-4.450276e-05 ||∇||=2.429257e-01 | Tr=0.9921]
 50%|█████     | 75/150 [06:29<06:19,  5.07s/it, CE=3.373482e-02 H=3.368964e-02 dV_dx=-6.827165e-07 dV_dθ=-4.450276e-05 ||∇||=2.429257e-01 | Tr=0.9921]
 50%|█████     | 75/150 [06:34<06:19,  5.07s/it, CE=3.286841e-02 H=3.282567e-02 dV_dx=1.113129e-06 dV_dθ=-4.384953e-05 ||∇||=2.408827e-01 | Tr=0.9924] 
 51%|█████     | 76/150 [06:34<06:11,  5.02s/it, CE=3.286841e-02 H=3.282567e-02 dV_dx=1.113129e-06 dV_dθ=-4.384953e-05 ||∇||=2.408827e-01 | Tr=0.9924]
 51%|█████     | 76/150 [06:39<06:11,  5.02s/it, CE=3.202442e-02 H=3.198080e-02 dV_dx=-1.528741e-07 dV_dθ=-4.346945e-05 ||∇||=2.388605e-01 | Tr=0.9927]
 51%|█████▏    | 77/150 [06:39<06:04,  5.00s/it, CE=3.202442e-02 H=3.198080e-02 dV_dx=-1.528741e-07 dV_dθ=-4.346945e-05 ||∇||=2.388605e-01 | Tr=0.9927]
 51%|█████▏    | 77/150 [06:44<06:04,  5.00s/it, CE=3.120357e-02 H=3.116143e-02 dV_dx=9.045894e-07 dV_dθ=-4.303913e-05 ||∇||=2.371102e-01 | Tr=0.9930] 
 52%|█████▏    | 78/150 [06:44<06:02,  5.04s/it, CE=3.120357e-02 H=3.116143e-02 dV_dx=9.045894e-07 dV_dθ=-4.303913e-05 ||∇||=2.371102e-01 | Tr=0.9930]
 52%|█████▏    | 78/150 [06:49<06:02,  5.04s/it, CE=3.039602e-02 H=3.035298e-02 dV_dx=-6.299888e-07 dV_dθ=-4.240577e-05 ||∇||=2.348386e-01 | Tr=0.9932]
 53%|█████▎    | 79/150 [06:49<06:02,  5.11s/it, CE=3.039602e-02 H=3.035298e-02 dV_dx=-6.299888e-07 dV_dθ=-4.240577e-05 ||∇||=2.348386e-01 | Tr=0.9932]
 53%|█████▎    | 79/150 [06:54<06:02,  5.11s/it, CE=2.961469e-02 H=2.957139e-02 dV_dx=-9.090970e-07 dV_dθ=-4.238954e-05 ||∇||=2.331710e-01 | Tr=0.9936]
 53%|█████▎    | 80/150 [06:54<05:56,  5.10s/it, CE=2.961469e-02 H=2.957139e-02 dV_dx=-9.090970e-07 dV_dθ=-4.238954e-05 ||∇||=2.331710e-01 | Tr=0.9936]
 53%|█████▎    | 80/150 [06:59<05:56,  5.10s/it, CE=2.884851e-02 H=2.880629e-02 dV_dx=-4.637708e-07 dV_dθ=-4.176040e-05 ||∇||=2.310406e-01 | Tr=0.9938]
 54%|█████▍    | 81/150 [06:59<05:47,  5.04s/it, CE=2.884851e-02 H=2.880629e-02 dV_dx=-4.637708e-07 dV_dθ=-4.176040e-05 ||∇||=2.310406e-01 | Tr=0.9938]
 54%|█████▍    | 81/150 [07:04<05:47,  5.04s/it, CE=2.809546e-02 H=2.805499e-02 dV_dx=7.962691e-07 dV_dθ=-4.126953e-05 ||∇||=2.290276e-01 | Tr=0.9940] 
 55%|█████▍    | 82/150 [07:04<05:41,  5.02s/it, CE=2.809546e-02 H=2.805499e-02 dV_dx=7.962691e-07 dV_dθ=-4.126953e-05 ||∇||=2.290276e-01 | Tr=0.9940]
 55%|█████▍    | 82/150 [07:09<05:41,  5.02s/it, CE=2.736241e-02 H=2.732097e-02 dV_dx=-1.000481e-06 dV_dθ=-4.044354e-05 ||∇||=2.266892e-01 | Tr=0.9941]
 55%|█████▌    | 83/150 [07:09<05:33,  4.98s/it, CE=2.736241e-02 H=2.732097e-02 dV_dx=-1.000481e-06 dV_dθ=-4.044354e-05 ||∇||=2.266892e-01 | Tr=0.9941]
 55%|█████▌    | 83/150 [07:14<05:33,  4.98s/it, CE=2.664968e-02 H=2.661180e-02 dV_dx=1.922568e-06 dV_dθ=-3.979821e-05 ||∇||=2.246309e-01 | Tr=0.9942] 
 56%|█████▌    | 84/150 [07:14<05:27,  4.97s/it, CE=2.664968e-02 H=2.661180e-02 dV_dx=1.922568e-06 dV_dθ=-3.979821e-05 ||∇||=2.246309e-01 | Tr=0.9942]
 56%|█████▌    | 84/150 [07:19<05:27,  4.97s/it, CE=2.595938e-02 H=2.591959e-02 dV_dx=-5.299163e-07 dV_dθ=-3.926776e-05 ||∇||=2.222938e-01 | Tr=0.9944]
 57%|█████▋    | 85/150 [07:19<05:22,  4.96s/it, CE=2.595938e-02 H=2.591959e-02 dV_dx=-5.299163e-07 dV_dθ=-3.926776e-05 ||∇||=2.222938e-01 | Tr=0.9944]
 57%|█████▋    | 85/150 [07:24<05:22,  4.96s/it, CE=2.527856e-02 H=2.524015e-02 dV_dx=-1.205753e-07 dV_dθ=-3.829437e-05 ||∇||=2.198338e-01 | Tr=0.9947]
 57%|█████▋    | 86/150 [07:24<05:14,  4.91s/it, CE=2.527856e-02 H=2.524015e-02 dV_dx=-1.205753e-07 dV_dθ=-3.829437e-05 ||∇||=2.198338e-01 | Tr=0.9947]
 57%|█████▋    | 86/150 [07:29<05:14,  4.91s/it, CE=2.461461e-02 H=2.457680e-02 dV_dx=8.815617e-08 dV_dθ=-3.789759e-05 ||∇||=2.174601e-01 | Tr=0.9948] 
 58%|█████▊    | 87/150 [07:29<05:14,  4.99s/it, CE=2.461461e-02 H=2.457680e-02 dV_dx=8.815617e-08 dV_dθ=-3.789759e-05 ||∇||=2.174601e-01 | Tr=0.9948]
 58%|█████▊    | 87/150 [07:34<05:14,  4.99s/it, CE=2.397076e-02 H=2.393278e-02 dV_dx=-8.646430e-07 dV_dθ=-3.711579e-05 ||∇||=2.153351e-01 | Tr=0.9949]
 59%|█████▊    | 88/150 [07:34<05:13,  5.05s/it, CE=2.397076e-02 H=2.393278e-02 dV_dx=-8.646430e-07 dV_dθ=-3.711579e-05 ||∇||=2.153351e-01 | Tr=0.9949]
 59%|█████▊    | 88/150 [07:39<05:13,  5.05s/it, CE=2.334287e-02 H=2.330650e-02 dV_dx=5.133787e-07 dV_dθ=-3.687585e-05 ||∇||=2.132905e-01 | Tr=0.9951] 
 59%|█████▉    | 89/150 [07:39<05:07,  5.04s/it, CE=2.334287e-02 H=2.330650e-02 dV_dx=5.133787e-07 dV_dθ=-3.687585e-05 ||∇||=2.132905e-01 | Tr=0.9951]
 59%|█████▉    | 89/150 [07:44<05:07,  5.04s/it, CE=2.272908e-02 H=2.269224e-02 dV_dx=-5.709081e-07 dV_dθ=-3.626976e-05 ||∇||=2.111567e-01 | Tr=0.9952]
 60%|██████    | 90/150 [07:44<05:01,  5.03s/it, CE=2.272908e-02 H=2.269224e-02 dV_dx=-5.709081e-07 dV_dθ=-3.626976e-05 ||∇||=2.111567e-01 | Tr=0.9952]
 60%|██████    | 90/150 [07:49<05:01,  5.03s/it, CE=2.212636e-02 H=2.209103e-02 dV_dx=3.235915e-07 dV_dθ=-3.564809e-05 ||∇||=2.088994e-01 | Tr=0.9954] 
 61%|██████    | 91/150 [07:49<05:00,  5.10s/it, CE=2.212636e-02 H=2.209103e-02 dV_dx=3.235915e-07 dV_dθ=-3.564809e-05 ||∇||=2.088994e-01 | Tr=0.9954]
 61%|██████    | 91/150 [07:55<05:00,  5.10s/it, CE=2.154302e-02 H=2.150910e-02 dV_dx=1.158160e-06 dV_dθ=-3.507952e-05 ||∇||=2.065767e-01 | Tr=0.9956]
 61%|██████▏   | 92/150 [07:55<04:59,  5.16s/it, CE=2.154302e-02 H=2.150910e-02 dV_dx=1.158160e-06 dV_dθ=-3.507952e-05 ||∇||=2.065767e-01 | Tr=0.9956]
 61%|██████▏   | 92/150 [08:00<04:59,  5.16s/it, CE=2.097322e-02 H=2.093783e-02 dV_dx=-7.875287e-07 dV_dθ=-3.459393e-05 ||∇||=2.048597e-01 | Tr=0.9959]
 62%|██████▏   | 93/150 [08:00<04:51,  5.12s/it, CE=2.097322e-02 H=2.093783e-02 dV_dx=-7.875287e-07 dV_dθ=-3.459393e-05 ||∇||=2.048597e-01 | Tr=0.9959]
 62%|██████▏   | 93/150 [08:05<04:51,  5.12s/it, CE=2.041681e-02 H=2.038357e-02 dV_dx=5.598390e-07 dV_dθ=-3.380641e-05 ||∇||=2.024608e-01 | Tr=0.9960] 
 63%|██████▎   | 94/150 [08:05<04:43,  5.07s/it, CE=2.041681e-02 H=2.038357e-02 dV_dx=5.598390e-07 dV_dθ=-3.380641e-05 ||∇||=2.024608e-01 | Tr=0.9960]
 63%|██████▎   | 94/150 [08:10<04:43,  5.07s/it, CE=1.986992e-02 H=1.983779e-02 dV_dx=1.225592e-06 dV_dθ=-3.335082e-05 ||∇||=2.000137e-01 | Tr=0.9961]
 63%|██████▎   | 95/150 [08:10<04:45,  5.19s/it, CE=1.986992e-02 H=1.983779e-02 dV_dx=1.225592e-06 dV_dθ=-3.335082e-05 ||∇||=2.000137e-01 | Tr=0.9961]
 63%|██████▎   | 95/150 [08:15<04:45,  5.19s/it, CE=1.933665e-02 H=1.930486e-02 dV_dx=1.006078e-06 dV_dθ=-3.279891e-05 ||∇||=1.977612e-01 | Tr=0.9963]
 64%|██████▍   | 96/150 [08:15<04:37,  5.14s/it, CE=1.933665e-02 H=1.930486e-02 dV_dx=1.006078e-06 dV_dθ=-3.279891e-05 ||∇||=1.977612e-01 | Tr=0.9963]
 64%|██████▍   | 96/150 [08:20<04:37,  5.14s/it, CE=1.881919e-02 H=1.878714e-02 dV_dx=-1.234557e-07 dV_dθ=-3.192493e-05 ||∇||=1.953764e-01 | Tr=0.9964]
 65%|██████▍   | 97/150 [08:20<04:34,  5.18s/it, CE=1.881919e-02 H=1.878714e-02 dV_dx=-1.234557e-07 dV_dθ=-3.192493e-05 ||∇||=1.953764e-01 | Tr=0.9964]
 65%|██████▍   | 97/150 [08:25<04:34,  5.18s/it, CE=1.831099e-02 H=1.827861e-02 dV_dx=-1.037543e-06 dV_dθ=-3.134815e-05 ||∇||=1.931388e-01 | Tr=0.9967]
 65%|██████▌   | 98/150 [08:25<04:23,  5.07s/it, CE=1.831099e-02 H=1.827861e-02 dV_dx=-1.037543e-06 dV_dθ=-3.134815e-05 ||∇||=1.931388e-01 | Tr=0.9967]
 65%|██████▌   | 98/150 [08:30<04:23,  5.07s/it, CE=1.782100e-02 H=1.779018e-02 dV_dx=-3.259206e-07 dV_dθ=-3.048828e-05 ||∇||=1.909101e-01 | Tr=0.9969]
 66%|██████▌   | 99/150 [08:30<04:18,  5.06s/it, CE=1.782100e-02 H=1.779018e-02 dV_dx=-3.259206e-07 dV_dθ=-3.048828e-05 ||∇||=1.909101e-01 | Tr=0.9969]
 66%|██████▌   | 99/150 [08:35<04:18,  5.06s/it, CE=1.733563e-02 H=1.730521e-02 dV_dx=-6.260675e-07 dV_dθ=-2.979073e-05 ||∇||=1.888124e-01 | Tr=0.9970]
 67%|██████▋   | 100/150 [08:35<04:11,  5.02s/it, CE=1.733563e-02 H=1.730521e-02 dV_dx=-6.260675e-07 dV_dθ=-2.979073e-05 ||∇||=1.888124e-01 | Tr=0.9970]
 67%|██████▋   | 100/150 [08:41<04:11,  5.02s/it, CE=1.685704e-02 H=1.682804e-02 dV_dx=3.173952e-07 dV_dθ=-2.931515e-05 ||∇||=1.863179e-01 | Tr=0.9971 Te/Cur=0.9882 Te/Exp=0.9876]
 67%|██████▋   | 101/150 [08:41<04:15,  5.22s/it, CE=1.685704e-02 H=1.682804e-02 dV_dx=3.173952e-07 dV_dθ=-2.931515e-05 ||∇||=1.863179e-01 | Tr=0.9971 Te/Cur=0.9882 Te/Exp=0.9876]
 67%|██████▋   | 101/150 [08:46<04:15,  5.22s/it, CE=1.639239e-02 H=1.636274e-02 dV_dx=-8.535579e-07 dV_dθ=-2.879933e-05 ||∇||=1.840793e-01 | Tr=0.9973]                           
 68%|██████▊   | 102/150 [08:46<04:08,  5.17s/it, CE=1.639239e-02 H=1.636274e-02 dV_dx=-8.535579e-07 dV_dθ=-2.879933e-05 ||∇||=1.840793e-01 | Tr=0.9973]
 68%|██████▊   | 102/150 [08:50<04:08,  5.17s/it, CE=1.594283e-02 H=1.591332e-02 dV_dx=-1.568920e-06 dV_dθ=-2.794155e-05 ||∇||=1.815616e-01 | Tr=0.9973]
 69%|██████▊   | 103/150 [08:50<03:54,  5.00s/it, CE=1.594283e-02 H=1.591332e-02 dV_dx=-1.568920e-06 dV_dθ=-2.794155e-05 ||∇||=1.815616e-01 | Tr=0.9973]
 69%|██████▊   | 103/150 [08:56<03:54,  5.00s/it, CE=1.550303e-02 H=1.547400e-02 dV_dx=-1.218891e-06 dV_dθ=-2.780576e-05 ||∇||=1.798545e-01 | Tr=0.9975]
 69%|██████▉   | 104/150 [08:56<03:51,  5.02s/it, CE=1.550303e-02 H=1.547400e-02 dV_dx=-1.218891e-06 dV_dθ=-2.780576e-05 ||∇||=1.798545e-01 | Tr=0.9975]
 69%|██████▉   | 104/150 [09:01<03:51,  5.02s/it, CE=1.506956e-02 H=1.504367e-02 dV_dx=6.766612e-07 dV_dθ=-2.656864e-05 ||∇||=1.770120e-01 | Tr=0.9976] 
 70%|███████   | 105/150 [09:01<03:49,  5.09s/it, CE=1.506956e-02 H=1.504367e-02 dV_dx=6.766612e-07 dV_dθ=-2.656864e-05 ||∇||=1.770120e-01 | Tr=0.9976]
 70%|███████   | 105/150 [09:06<03:49,  5.09s/it, CE=1.465063e-02 H=1.462253e-02 dV_dx=-1.988875e-06 dV_dθ=-2.610843e-05 ||∇||=1.747295e-01 | Tr=0.9976]
 71%|███████   | 106/150 [09:06<03:43,  5.09s/it, CE=1.465063e-02 H=1.462253e-02 dV_dx=-1.988875e-06 dV_dθ=-2.610843e-05 ||∇||=1.747295e-01 | Tr=0.9976]
 71%|███████   | 106/150 [09:11<03:43,  5.09s/it, CE=1.424298e-02 H=1.421758e-02 dV_dx=1.235619e-07 dV_dθ=-2.552407e-05 ||∇||=1.726149e-01 | Tr=0.9977] 
 71%|███████▏  | 107/150 [09:11<03:36,  5.04s/it, CE=1.424298e-02 H=1.421758e-02 dV_dx=1.235619e-07 dV_dθ=-2.552407e-05 ||∇||=1.726149e-01 | Tr=0.9977]
 71%|███████▏  | 107/150 [09:16<03:36,  5.04s/it, CE=1.384391e-02 H=1.381867e-02 dV_dx=-3.258595e-07 dV_dθ=-2.491712e-05 ||∇||=1.702053e-01 | Tr=0.9980]
 72%|███████▏  | 108/150 [09:16<03:31,  5.04s/it, CE=1.384391e-02 H=1.381867e-02 dV_dx=-3.258595e-07 dV_dθ=-2.491712e-05 ||∇||=1.702053e-01 | Tr=0.9980]
 72%|███████▏  | 108/150 [09:21<03:31,  5.04s/it, CE=1.345509e-02 H=1.343206e-02 dV_dx=1.032544e-06 dV_dθ=-2.406592e-05 ||∇||=1.676174e-01 | Tr=0.9981] 
 73%|███████▎  | 109/150 [09:21<03:29,  5.11s/it, CE=1.345509e-02 H=1.343206e-02 dV_dx=1.032544e-06 dV_dθ=-2.406592e-05 ||∇||=1.676174e-01 | Tr=0.9981]
 73%|███████▎  | 109/150 [09:26<03:29,  5.11s/it, CE=1.307013e-02 H=1.304641e-02 dV_dx=-5.505549e-07 dV_dθ=-2.317637e-05 ||∇||=1.648515e-01 | Tr=0.9981]
 73%|███████▎  | 110/150 [09:26<03:20,  5.01s/it, CE=1.307013e-02 H=1.304641e-02 dV_dx=-5.505549e-07 dV_dθ=-2.317637e-05 ||∇||=1.648515e-01 | Tr=0.9981]
 73%|███████▎  | 110/150 [09:31<03:20,  5.01s/it, CE=1.270043e-02 H=1.267798e-02 dV_dx=7.922150e-08 dV_dθ=-2.253362e-05 ||∇||=1.623847e-01 | Tr=0.9981] 
 74%|███████▍  | 111/150 [09:31<03:11,  4.92s/it, CE=1.270043e-02 H=1.267798e-02 dV_dx=7.922150e-08 dV_dθ=-2.253362e-05 ||∇||=1.623847e-01 | Tr=0.9981]
 74%|███████▍  | 111/150 [09:36<03:11,  4.92s/it, CE=1.233493e-02 H=1.231339e-02 dV_dx=1.627445e-07 dV_dθ=-2.170107e-05 ||∇||=1.598718e-01 | Tr=0.9982]
 75%|███████▍  | 112/150 [09:36<03:09,  4.99s/it, CE=1.233493e-02 H=1.231339e-02 dV_dx=1.627445e-07 dV_dθ=-2.170107e-05 ||∇||=1.598718e-01 | Tr=0.9982]
 75%|███████▍  | 112/150 [09:40<03:09,  4.99s/it, CE=1.197884e-02 H=1.195716e-02 dV_dx=-7.026252e-07 dV_dθ=-2.097977e-05 ||∇||=1.570133e-01 | Tr=0.9983]
 75%|███████▌  | 113/150 [09:40<03:01,  4.90s/it, CE=1.197884e-02 H=1.195716e-02 dV_dx=-7.026252e-07 dV_dθ=-2.097977e-05 ||∇||=1.570133e-01 | Tr=0.9983]
 75%|███████▌  | 113/150 [09:45<03:01,  4.90s/it, CE=1.163157e-02 H=1.161198e-02 dV_dx=5.361245e-07 dV_dθ=-2.013070e-05 ||∇||=1.545031e-01 | Tr=0.9984] 
 76%|███████▌  | 114/150 [09:45<02:54,  4.84s/it, CE=1.163157e-02 H=1.161198e-02 dV_dx=5.361245e-07 dV_dθ=-2.013070e-05 ||∇||=1.545031e-01 | Tr=0.9984]
 76%|███████▌  | 114/150 [09:50<02:54,  4.84s/it, CE=1.129868e-02 H=1.127963e-02 dV_dx=2.899053e-07 dV_dθ=-1.934090e-05 ||∇||=1.519789e-01 | Tr=0.9984]
 77%|███████▋  | 115/150 [09:50<02:49,  4.85s/it, CE=1.129868e-02 H=1.127963e-02 dV_dx=2.899053e-07 dV_dθ=-1.934090e-05 ||∇||=1.519789e-01 | Tr=0.9984]
 77%|███████▋  | 115/150 [09:55<02:49,  4.85s/it, CE=1.096857e-02 H=1.095224e-02 dV_dx=2.213567e-06 dV_dθ=-1.853747e-05 ||∇||=1.493633e-01 | Tr=0.9985]
 77%|███████▋  | 116/150 [09:55<02:45,  4.87s/it, CE=1.096857e-02 H=1.095224e-02 dV_dx=2.213567e-06 dV_dθ=-1.853747e-05 ||∇||=1.493633e-01 | Tr=0.9985]
 77%|███████▋  | 116/150 [10:00<02:45,  4.87s/it, CE=1.065257e-02 H=1.063433e-02 dV_dx=-1.798969e-07 dV_dθ=-1.805943e-05 ||∇||=1.471684e-01 | Tr=0.9986]
 78%|███████▊  | 117/150 [10:00<02:42,  4.93s/it, CE=1.065257e-02 H=1.063433e-02 dV_dx=-1.798969e-07 dV_dθ=-1.805943e-05 ||∇||=1.471684e-01 | Tr=0.9986]
 78%|███████▊  | 117/150 [10:05<02:42,  4.93s/it, CE=1.033638e-02 H=1.031956e-02 dV_dx=4.917733e-07 dV_dθ=-1.731165e-05 ||∇||=1.443008e-01 | Tr=0.9986] 
 79%|███████▊  | 118/150 [10:05<02:40,  5.01s/it, CE=1.033638e-02 H=1.031956e-02 dV_dx=4.917733e-07 dV_dθ=-1.731165e-05 ||∇||=1.443008e-01 | Tr=0.9986]
 79%|███████▊  | 118/150 [10:10<02:40,  5.01s/it, CE=1.003209e-02 H=1.001513e-02 dV_dx=-4.173589e-07 dV_dθ=-1.653970e-05 ||∇||=1.415737e-01 | Tr=0.9987]
 79%|███████▉  | 119/150 [10:10<02:38,  5.11s/it, CE=1.003209e-02 H=1.001513e-02 dV_dx=-4.173589e-07 dV_dθ=-1.653970e-05 ||∇||=1.415737e-01 | Tr=0.9987]
 79%|███████▉  | 119/150 [10:16<02:38,  5.11s/it, CE=9.734120e-03 H=9.717717e-03 dV_dx=-2.645393e-07 dV_dθ=-1.613864e-05 ||∇||=1.394067e-01 | Tr=0.9988]
 80%|████████  | 120/150 [10:16<02:33,  5.12s/it, CE=9.734120e-03 H=9.717717e-03 dV_dx=-2.645393e-07 dV_dθ=-1.613864e-05 ||∇||=1.394067e-01 | Tr=0.9988]
 80%|████████  | 120/150 [10:20<02:33,  5.12s/it, CE=9.441362e-03 H=9.426629e-03 dV_dx=6.486867e-07 dV_dθ=-1.538170e-05 ||∇||=1.367208e-01 | Tr=0.9988] 
 81%|████████  | 121/150 [10:20<02:25,  5.03s/it, CE=9.441362e-03 H=9.426629e-03 dV_dx=6.486867e-07 dV_dθ=-1.538170e-05 ||∇||=1.367208e-01 | Tr=0.9988]
 81%|████████  | 121/150 [10:25<02:25,  5.03s/it, CE=9.158405e-03 H=9.144130e-03 dV_dx=5.177683e-07 dV_dθ=-1.479327e-05 ||∇||=1.343085e-01 | Tr=0.9989]
 81%|████████▏ | 122/150 [10:25<02:20,  5.02s/it, CE=9.158405e-03 H=9.144130e-03 dV_dx=5.177683e-07 dV_dθ=-1.479327e-05 ||∇||=1.343085e-01 | Tr=0.9989]
 81%|████████▏ | 122/150 [10:31<02:20,  5.02s/it, CE=8.888528e-03 H=8.872688e-03 dV_dx=-1.470934e-06 dV_dθ=-1.436967e-05 ||∇||=1.319314e-01 | Tr=0.9989]
 82%|████████▏ | 123/150 [10:31<02:17,  5.08s/it, CE=8.888528e-03 H=8.872688e-03 dV_dx=-1.470934e-06 dV_dθ=-1.436967e-05 ||∇||=1.319314e-01 | Tr=0.9989]
 82%|████████▏ | 123/150 [10:36<02:17,  5.08s/it, CE=8.620709e-03 H=8.606707e-03 dV_dx=-2.985464e-07 dV_dθ=-1.370305e-05 ||∇||=1.294821e-01 | Tr=0.9990]
